68.771;-158.88;
68.565;-159.65;
68.357;-160.43;
68.148;-161.2;
67.938;-161.97;
67.728;-162.74;
67.517;-163.51;
67.306;-164.28;
67.096;-165.06;
66.886;-165.83;
66.677;-166.6;
66.468;-167.37;
66.259;-168.15;
66.05;-168.92;
65.841;-169.69;
65.632;-170.46;
65.424;-171.23;
65.215;-172.01;
65.006;-172.78;
64.797;-173.55;
64.588;-174.32;
64.379;-175.1;
64.17;-175.87;
63.961;-176.64;
63.752;-177.41;
63.542;-178.18;
63.333;-178.96;
63.124;-179.73;
62.916;-180.5;
62.708;-181.27;
62.501;-182.05;
62.296;-182.82;
62.091;-183.59;
61.887;-184.37;
61.683;-185.14;
61.48;-185.91;
61.278;-186.69;
61.076;-187.46;
60.874;-188.24;
60.672;-189.01;
60.471;-189.78;
60.269;-190.56;
60.069;-191.33;
59.868;-192.11;
59.668;-192.88;
59.468;-193.66;
59.268;-194.43;
59.067;-195.21;
58.866;-195.98;
58.665;-196.75;
58.463;-197.53;
58.261;-198.3;
58.058;-199.08;
57.854;-199.85;
57.651;-200.62;
57.448;-201.4;
57.244;-202.17;
57.041;-202.94;
56.839;-203.72;
56.636;-204.49;
56.433;-205.27;
56.23;-206.04;
56.027;-206.81;
55.825;-207.59;
55.622;-208.36;
55.418;-209.14;
55.215;-209.91;
55.012;-210.68;
54.809;-211.46;
54.606;-212.23;
54.403;-213;
54.2;-213.78;
53.997;-214.55;
53.795;-215.33;
53.592;-216.1;
53.39;-216.87;
53.19;-217.65;
52.99;-218.42;
52.79;-219.2;
52.592;-219.97;
52.393;-220.75;
52.195;-221.52;
51.997;-222.3;
51.798;-223.07;
51.599;-223.85;
51.399;-224.62;
51.199;-225.4;
50.999;-226.17;
50.798;-226.95;
50.598;-227.72;
50.397;-228.49;
50.196;-229.27;
49.995;-230.04;
49.794;-230.82;
49.593;-231.59;
49.392;-232.37;
49.192;-233.14;
48.993;-233.92;
48.794;-234.69;
48.597;-235.47;
48.401;-236.24;
48.207;-237.02;
48.014;-237.79;
47.824;-238.57;
47.635;-239.35;
47.45;-240.13;
47.269;-240.91;
47.093;-241.69;
46.924;-242.47;
46.762;-243.25;
46.611;-244.04;
46.468;-244.82;
46.337;-245.61;
46.215;-246.4;
46.104;-247.2;
46.003;-247.99;
45.914;-248.79;
45.837;-249.58;
45.773;-250.38;
45.723;-251.18;
45.688;-251.98;
45.672;-252.78;
45.673;-253.58;
45.697;-254.38;
45.743;-255.17;
45.813;-255.97;
45.908;-256.77;
46.026;-257.56;
46.17;-258.34;
46.335;-259.13;
46.527;-259.9;
46.739;-260.67;
46.973;-261.44;
47.225;-262.2;
47.494;-262.95;
47.777;-263.7;
48.073;-264.44;
48.379;-265.18;
48.693;-265.92;
49.013;-266.65;
49.338;-267.38;
49.665;-268.11;
49.993;-268.84;
50.322;-269.57;
50.652;-270.3;
50.98;-271.03;
51.308;-271.76;
51.636;-272.49;
51.962;-273.22;
52.288;-273.95;
52.614;-274.68;
52.939;-275.41;
53.264;-276.14;
53.589;-276.87;
53.914;-277.61;
54.239;-278.34;
54.564;-279.07;
54.889;-279.8;
55.214;-280.53;
55.538;-281.26;
55.863;-281.99;
56.187;-282.72;
56.512;-283.45;
56.836;-284.19;
57.161;-284.92;
57.485;-285.65;
57.809;-286.38;
58.133;-287.11;
58.457;-287.84;
58.781;-288.57;
59.105;-289.31;
59.429;-290.04;
59.753;-290.77;
60.075;-291.5;
60.396;-292.23;
60.714;-292.97;
61.027;-293.7;
61.335;-294.44;
61.636;-295.18;
61.93;-295.93;
62.215;-296.67;
62.492;-297.43;
62.757;-298.18;
63.013;-298.94;
63.256;-299.7;
63.487;-300.47;
63.704;-301.24;
63.909;-302.01;
64.098;-302.79;
64.275;-303.57;
64.436;-304.35;
64.584;-305.14;
64.718;-305.93;
64.838;-306.72;
64.943;-307.51;
65.035;-308.3;
65.111;-309.1;
65.175;-309.9;
65.223;-310.7;
65.258;-311.5;
65.279;-312.3;
65.287;-313.1;
65.281;-313.9;
65.262;-314.7;
65.23;-315.49;
65.185;-316.29;
65.129;-317.09;
65.061;-317.89;
64.981;-318.68;
64.888;-319.48;
64.784;-320.27;
64.666;-321.06;
64.536;-321.85;
64.393;-322.64;
64.237;-323.42;
64.069;-324.21;
63.888;-324.99;
63.695;-325.76;
63.489;-326.54;
63.272;-327.31;
63.042;-328.07;
62.803;-328.83;
62.551;-329.59;
62.289;-330.35;
62.015;-331.1;
61.732;-331.85;
61.437;-332.59;
61.132;-333.33;
60.815;-334.07;
60.487;-334.8;
60.147;-335.52;
59.797;-336.24;
59.436;-336.95;
59.065;-337.66;
58.684;-338.37;
58.293;-339.06;
57.892;-339.76;
57.479;-340.44;
57.057;-341.12;
56.625;-341.8;
56.184;-342.46;
55.732;-343.12;
55.271;-343.78;
54.8;-344.42;
54.32;-345.06;
53.829;-345.69;
53.328;-346.32;
52.817;-346.93;
52.296;-347.54;
51.765;-348.14;
51.224;-348.73;
50.673;-349.31;
50.113;-349.88;
49.545;-350.44;
48.966;-351;
48.379;-351.54;
47.783;-352.07;
47.178;-352.6;
46.566;-353.11;
45.946;-353.62;
45.32;-354.11;
44.686;-354.6;
44.046;-355.08;
43.4;-355.56;
42.748;-356.02;
42.089;-356.47;
41.423;-356.92;
40.751;-357.35;
40.073;-357.77;
39.389;-358.19;
38.7;-358.59;
38.004;-358.99;
37.303;-359.37;
36.595;-359.75;
35.882;-360.11;
35.162;-360.46;
34.437;-360.8;
33.706;-361.12;
32.97;-361.44;
32.229;-361.74;
31.483;-362.03;
30.733;-362.3;
29.977;-362.57;
29.218;-362.82;
28.454;-363.06;
27.687;-363.28;
26.916;-363.5;
26.141;-363.7;
25.363;-363.88;
24.583;-364.06;
23.799;-364.22;
23.013;-364.37;
22.224;-364.5;
21.433;-364.62;
20.639;-364.72;
19.845;-364.81;
19.048;-364.89;
18.251;-364.95;
17.453;-365.01;
16.654;-365.05;
15.855;-365.08;
15.055;-365.1;
14.255;-365.12;
13.455;-365.12;
12.655;-365.12;
11.855;-365.12;
11.055;-365.1;
10.255;-365.08;
9.4559;-365.05;
8.6567;-365.02;
7.8579;-364.97;
7.0597;-364.92;
6.2622;-364.86;
5.4656;-364.79;
4.67;-364.7;
3.8756;-364.61;
3.0826;-364.5;
2.2911;-364.39;
1.5012;-364.26;
0.71289;-364.12;
-0.073694;-363.98;
-0.85846;-363.82;
-1.6416;-363.66;
-2.423;-363.49;
-3.2029;-363.31;
-3.9813;-363.12;
-4.7582;-362.93;
-5.534;-362.74;
-6.3086;-362.54;
-7.0821;-362.33;
-7.8547;-362.13;
-8.6264;-361.91;
-9.3973;-361.7;
-10.168;-361.48;
-10.937;-361.27;
-11.706;-361.05;
-12.475;-360.82;
-13.243;-360.6;
-14.011;-360.38;
-14.778;-360.15;
-15.546;-359.93;
-16.314;-359.7;
-17.082;-359.48;
-17.85;-359.25;
-18.619;-359.03;
-19.389;-358.82;
-20.16;-358.6;
-20.931;-358.39;
-21.703;-358.18;
-22.477;-357.98;
-23.251;-357.77;
-24.026;-357.57;
-24.802;-357.38;
-25.578;-357.19;
-26.355;-356.99;
-27.132;-356.81;
-27.91;-356.62;
-28.689;-356.44;
-29.469;-356.26;
-30.249;-356.08;
-31.03;-355.91;
-31.811;-355.74;
-32.593;-355.57;
-33.376;-355.4;
-34.159;-355.24;
-34.942;-355.07;
-35.726;-354.91;
-36.51;-354.76;
-37.295;-354.6;
-38.081;-354.45;
-38.866;-354.3;
-39.653;-354.15;
-40.44;-354.01;
-41.227;-353.87;
-42.015;-353.73;
-42.803;-353.59;
-43.591;-353.46;
-44.381;-353.32;
-45.17;-353.2;
-45.96;-353.07;
-46.751;-352.95;
-47.542;-352.83;
-48.334;-352.72;
-49.126;-352.61;
-49.919;-352.5;
-50.713;-352.4;
-51.506;-352.3;
-52.3;-352.2;
-53.095;-352.1;
-53.889;-352.01;
-54.685;-351.93;
-55.48;-351.84;
-56.276;-351.76;
-57.073;-351.69;
-57.87;-351.62;
-58.667;-351.55;
-59.464;-351.49;
-60.262;-351.43;
-61.06;-351.37;
-61.859;-351.32;
-62.658;-351.28;
-63.457;-351.24;
-64.256;-351.21;
-65.055;-351.18;
-65.855;-351.16;
-66.655;-351.14;
-67.455;-351.14;
-68.255;-351.13;
-69.055;-351.14;
-69.855;-351.15;
-70.655;-351.17;
-71.454;-351.2;
-72.253;-351.23;
-73.052;-351.27;
-73.851;-351.32;
-74.649;-351.38;
-75.447;-351.44;
-76.244;-351.5;
-77.041;-351.57;
-77.838;-351.64;
-78.634;-351.72;
-79.43;-351.8;
-80.225;-351.89;
-81.02;-351.98;
-81.815;-352.07;
-82.609;-352.17;
-83.402;-352.27;
-84.195;-352.38;
-84.988;-352.49;
-85.78;-352.6;
-86.571;-352.72;
-87.361;-352.84;
-88.15;-352.97;
-88.938;-353.11;
-89.725;-353.26;
-90.51;-353.41;
-91.294;-353.57;
-92.077;-353.73;
-92.858;-353.91;
-93.637;-354.09;
-94.414;-354.28;
-95.19;-354.47;
-95.964;-354.67;
-96.736;-354.88;
-97.506;-355.1;
-98.274;-355.33;
-99.04;-355.56;
-99.804;-355.8;
-100.56;-356.04;
-101.32;-356.3;
-102.08;-356.56;
-102.83;-356.83;
-103.58;-357.11;
-104.33;-357.4;
-105.07;-357.7;
-105.81;-358.01;
-106.54;-358.33;
-107.27;-358.65;
-108;-358.98;
-108.72;-359.32;
-109.44;-359.67;
-110.16;-360.03;
-110.87;-360.39;
-111.58;-360.76;
-112.29;-361.14;
-112.99;-361.53;
-113.68;-361.92;
-114.37;-362.33;
-115.06;-362.74;
-115.74;-363.16;
-116.42;-363.58;
-117.09;-364.02;
-117.76;-364.46;
-118.42;-364.91;
-119.08;-365.36;
-119.73;-365.83;
-120.38;-366.3;
-121.02;-366.77;
-121.66;-367.25;
-122.29;-367.74;
-122.92;-368.24;
-123.54;-368.74;
-124.16;-369.24;
-124.78;-369.76;
-125.39;-370.27;
-125.99;-370.8;
-126.59;-371.33;
-127.18;-371.87;
-127.77;-372.41;
-128.36;-372.95;
-128.93;-373.51;
-129.51;-374.07;
-130.07;-374.63;
-130.64;-375.2;
-131.19;-375.77;
-131.75;-376.35;
-132.3;-376.93;
-132.84;-377.52;
-133.37;-378.11;
-133.91;-378.71;
-134.43;-379.31;
-134.95;-379.92;
-135.46;-380.54;
-135.97;-381.16;
-136.47;-381.78;
-136.96;-382.41;
-137.44;-383.05;
-137.92;-383.7;
-138.38;-384.35;
-138.84;-385;
-139.29;-385.67;
-139.73;-386.33;
-140.16;-387.01;
-140.57;-387.69;
-140.98;-388.38;
-141.37;-389.08;
-141.75;-389.78;
-142.12;-390.49;
-142.48;-391.21;
-142.83;-391.92;
-143.17;-392.65;
-143.5;-393.38;
-143.81;-394.12;
-144.11;-394.86;
-144.4;-395.61;
-144.67;-396.36;
-144.94;-397.11;
-145.19;-397.87;
-145.43;-398.63;
-145.66;-399.4;
-145.88;-400.17;
-146.09;-400.94;
-146.28;-401.72;
-146.46;-402.5;
-146.63;-403.28;
-146.79;-404.06;
-146.94;-404.85;
-147.07;-405.64;
-147.2;-406.43;
-147.32;-407.22;
-147.42;-408.01;
-147.51;-408.81;
-147.59;-409.6;
-147.66;-410.4;
-147.72;-411.2;
-147.76;-412;
-147.8;-412.8;
-147.82;-413.6;
-147.82;-414.4;
-147.82;-415.2;
-147.8;-416;
-147.77;-416.79;
-147.73;-417.59;
-147.67;-418.39;
-147.6;-419.19;
-147.52;-419.98;
-147.42;-420.78;
-147.31;-421.57;
-147.19;-422.36;
-147.06;-423.15;
-146.91;-423.94;
-146.75;-424.72;
-146.58;-425.5;
-146.4;-426.28;
-146.21;-427.06;
-146.01;-427.83;
-145.8;-428.61;
-145.58;-429.37;
-145.35;-430.14;
-145.11;-430.9;
-144.86;-431.66;
-144.6;-432.42;
-144.33;-433.17;
-144.05;-433.92;
-143.76;-434.67;
-143.46;-435.41;
-143.15;-436.15;
-142.84;-436.88;
-142.51;-437.61;
-142.18;-438.34;
-141.83;-439.06;
-141.47;-439.78;
-141.11;-440.49;
-140.74;-441.2;
-140.35;-441.9;
-139.96;-442.6;
-139.56;-443.29;
-139.14;-443.97;
-138.72;-444.65;
-138.29;-445.33;
-137.85;-445.99;
-137.4;-446.65;
-136.94;-447.31;
-136.47;-447.95;
-135.98;-448.59;
-135.49;-449.22;
-134.99;-449.85;
-134.48;-450.46;
-133.95;-451.06;
-133.42;-451.66;
-132.87;-452.24;
-132.31;-452.82;
-131.75;-453.38;
-131.17;-453.93;
-130.58;-454.47;
-129.97;-455;
-129.35;-455.5;
-128.72;-456;
-128.08;-456.47;
-127.43;-456.93;
-126.76;-457.37;
-126.08;-457.8;
-125.4;-458.22;
-124.71;-458.62;
-124.01;-459.01;
-123.3;-459.38;
-122.59;-459.74;
-121.87;-460.09;
-121.14;-460.42;
-120.41;-460.75;
-119.67;-461.06;
-118.93;-461.35;
-118.18;-461.63;
-117.42;-461.89;
-116.66;-462.14;
-115.89;-462.36;
-115.12;-462.57;
-114.34;-462.77;
-113.56;-462.94;
-112.78;-463.1;
-111.99;-463.25;
-111.2;-463.37;
-110.41;-463.47;
-109.61;-463.56;
-108.82;-463.63;
-108.02;-463.69;
-107.22;-463.72;
-106.42;-463.75;
-105.62;-463.76;
-104.82;-463.75;
-104.02;-463.74;
-103.22;-463.71;
-102.42;-463.68;
-101.62;-463.64;
-100.82;-463.58;
-100.03;-463.51;
-99.232;-463.43;
-98.437;-463.33;
-97.644;-463.23;
-96.853;-463.11;
-96.062;-462.99;
-95.273;-462.86;
-94.485;-462.72;
-93.697;-462.59;
-92.909;-462.45;
-92.121;-462.31;
-91.334;-462.17;
-90.546;-462.03;
-89.758;-461.89;
-88.971;-461.74;
-88.184;-461.6;
-87.397;-461.46;
-86.611;-461.31;
-85.824;-461.16;
-85.038;-461.01;
-84.252;-460.87;
-83.466;-460.72;
-82.68;-460.57;
-81.894;-460.42;
-81.108;-460.27;
-80.321;-460.12;
-79.535;-459.98;
-78.748;-459.83;
-77.961;-459.69;
-77.175;-459.54;
-76.388;-459.4;
-75.601;-459.25;
-74.814;-459.11;
-74.027;-458.96;
-73.241;-458.82;
-72.454;-458.67;
-71.667;-458.53;
-70.88;-458.39;
-70.093;-458.24;
-69.306;-458.1;
-68.519;-457.96;
-67.732;-457.81;
-66.945;-457.67;
-66.157;-457.53;
-65.37;-457.39;
-64.582;-457.25;
-63.795;-457.1;
-63.007;-456.96;
-62.22;-456.82;
-61.432;-456.69;
-60.644;-456.55;
-59.856;-456.41;
-59.068;-456.27;
-58.279;-456.14;
-57.49;-456.01;
-56.7;-455.88;
-55.909;-455.76;
-55.118;-455.64;
-54.326;-455.53;
-53.534;-455.42;
-52.741;-455.31;
-51.947;-455.21;
-51.152;-455.12;
-50.356;-455.04;
-49.56;-454.96;
-48.763;-454.89;
-47.965;-454.83;
-47.167;-454.78;
-46.368;-454.74;
-45.569;-454.71;
-44.769;-454.69;
-43.969;-454.68;
-43.169;-454.68;
-42.369;-454.7;
-41.57;-454.73;
-40.771;-454.78;
-39.974;-454.84;
-39.178;-454.92;
-38.385;-455.03;
-37.594;-455.15;
-36.808;-455.29;
-36.026;-455.46;
-35.25;-455.66;
-34.483;-455.89;
-33.725;-456.14;
-32.977;-456.42;
-32.241;-456.74;
-31.522;-457.09;
-30.818;-457.47;
-30.129;-457.88;
-29.462;-458.32;
-28.813;-458.78;
-28.182;-459.28;
-27.571;-459.79;
-26.98;-460.33;
-26.406;-460.89;
-25.849;-461.46;
-25.31;-462.05;
-24.782;-462.66;
-24.267;-463.27;
-23.763;-463.89;
-23.269;-464.52;
-22.783;-465.15;
-22.307;-465.8;
-21.84;-466.45;
-21.385;-467.1;
-20.942;-467.77;
-20.509;-468.44;
-20.089;-469.12;
-19.679;-469.81;
-19.28;-470.5;
-18.892;-471.2;
-18.515;-471.91;
-18.148;-472.62;
-17.792;-473.34;
-17.446;-474.06;
-17.111;-474.78;
-16.787;-475.52;
-16.475;-476.25;
-16.175;-476.99;
-15.888;-477.74;
-15.614;-478.49;
-15.355;-479.25;
-15.109;-480.01;
-14.878;-480.78;
-14.661;-481.55;
-14.46;-482.32;
-14.274;-483.1;
-14.104;-483.88;
-13.948;-484.66;
-13.808;-485.45;
-13.68;-486.24;
-13.567;-487.03;
-13.464;-487.83;
-13.374;-488.62;
-13.293;-489.42;
-13.221;-490.21;
-13.157;-491.01;
-13.102;-491.81;
-13.052;-492.61;
-13.009;-493.41;
-12.972;-494.21;
-12.942;-495.01;
-12.918;-495.81;
-12.901;-496.61;
-12.894;-497.41;
-12.896;-498.21;
-12.91;-499.01;
-12.937;-499.81;
-12.976;-500.6;
-13.03;-501.4;
-13.099;-502.2;
-13.186;-502.99;
-13.29;-503.79;
-13.416;-504.58;
-13.56;-505.36;
-13.727;-506.15;
-13.914;-506.92;
-14.124;-507.7;
-14.358;-508.46;
-14.613;-509.22;
-14.894;-509.97;
-15.196;-510.71;
-15.525;-511.44;
-15.876;-512.16;
-16.255;-512.86;
-16.656;-513.55;
-17.082;-514.23;
-17.532;-514.89;
-18.002;-515.54;
-18.497;-516.17;
-19.012;-516.78;
-19.55;-517.37;
-20.105;-517.95;
-20.678;-518.51;
-21.266;-519.05;
-21.867;-519.58;
-22.479;-520.09;
-23.101;-520.6;
-23.732;-521.09;
-24.373;-521.57;
-25.02;-522.04;
-25.677;-522.49;
-26.343;-522.94;
-27.018;-523.37;
-27.703;-523.78;
-28.396;-524.18;
-29.097;-524.56;
-29.804;-524.94;
-30.519;-525.3;
-31.239;-525.64;
-31.965;-525.98;
-32.697;-526.3;
-33.433;-526.62;
-34.173;-526.92;
-34.917;-527.22;
-35.664;-527.5;
-36.413;-527.78;
-37.166;-528.05;
-37.921;-528.32;
-38.68;-528.57;
-39.441;-528.82;
-40.205;-529.06;
-40.971;-529.29;
-41.739;-529.51;
-42.51;-529.72;
-43.283;-529.93;
-44.058;-530.13;
-44.835;-530.32;
-45.614;-530.5;
-46.394;-530.68;
-47.176;-530.85;
-47.96;-531.01;
-48.744;-531.17;
-49.529;-531.32;
-50.315;-531.47;
-51.102;-531.61;
-51.889;-531.75;
-52.677;-531.89;
-53.465;-532.03;
-54.254;-532.16;
-55.043;-532.3;
-55.832;-532.43;
-56.621;-532.56;
-57.41;-532.69;
-58.2;-532.82;
-58.99;-532.94;
-59.781;-533.07;
-60.571;-533.19;
-61.363;-533.31;
-62.154;-533.42;
-62.946;-533.54;
-63.738;-533.65;
-64.53;-533.76;
-65.323;-533.87;
-66.116;-533.98;
-66.909;-534.08;
-67.703;-534.18;
-68.497;-534.28;
-69.291;-534.37;
-70.085;-534.47;
-70.88;-534.56;
-71.676;-534.64;
-72.471;-534.73;
-73.267;-534.81;
-74.063;-534.89;
-74.86;-534.96;
-75.657;-535.03;
-76.454;-535.1;
-77.252;-535.16;
-78.049;-535.22;
-78.847;-535.27;
-79.646;-535.32;
-80.445;-535.37;
-81.244;-535.41;
-82.043;-535.45;
-82.842;-535.48;
-83.642;-535.51;
-84.441;-535.53;
-85.241;-535.55;
-86.041;-535.56;
-86.841;-535.57;
-87.641;-535.57;
-88.441;-535.56;
-89.241;-535.56;
-90.041;-535.54;
-90.841;-535.52;
-91.64;-535.5;
-92.44;-535.47;
-93.239;-535.43;
-94.038;-535.39;
-94.836;-535.34;
-95.634;-535.28;
-96.431;-535.22;
-97.228;-535.15;
-98.025;-535.07;
-98.82;-534.98;
-99.615;-534.89;
-100.41;-534.79;
-101.2;-534.69;
-101.99;-534.58;
-102.79;-534.46;
-103.58;-534.33;
-104.36;-534.2;
-105.15;-534.07;
-105.94;-533.92;
-106.73;-533.77;
-107.51;-533.61;
-108.29;-533.45;
-109.07;-533.28;
-109.85;-533.1;
-110.63;-532.92;
-111.41;-532.73;
-112.19;-532.54;
-112.96;-532.34;
-113.74;-532.14;
-114.51;-531.93;
-115.28;-531.72;
-116.05;-531.5;
-116.82;-531.28;
-117.59;-531.06;
-118.36;-530.83;
-119.12;-530.6;
-119.89;-530.36;
-120.65;-530.12;
-121.41;-529.88;
-122.17;-529.63;
-122.93;-529.38;
-123.69;-529.12;
-124.44;-528.85;
-125.19;-528.59;
-125.95;-528.31;
-126.7;-528.04;
-127.45;-527.76;
-128.2;-527.48;
-128.94;-527.19;
-129.69;-526.9;
-130.43;-526.6;
-131.17;-526.31;
-131.91;-526;
-132.65;-525.7;
-133.39;-525.38;
-134.13;-525.07;
-134.86;-524.75;
-135.59;-524.43;
-136.32;-524.1;
-137.05;-523.77;
-137.78;-523.44;
-138.5;-523.1;
-139.23;-522.76;
-139.95;-522.42;
-140.67;-522.08;
-141.39;-521.73;
-142.11;-521.37;
-142.83;-521.01;
-143.54;-520.65;
-144.25;-520.28;
-144.96;-519.91;
-145.66;-519.53;
-146.37;-519.15;
-147.07;-518.77;
-147.77;-518.38;
-148.47;-517.99;
-149.16;-517.6;
-149.86;-517.2;
-150.55;-516.8;
-151.24;-516.39;
-151.93;-515.98;
-152.61;-515.57;
-153.29;-515.15;
-153.97;-514.72;
-154.64;-514.3;
-155.32;-513.86;
-155.99;-513.42;
-156.65;-512.98;
-157.32;-512.53;
-157.97;-512.08;
-158.63;-511.62;
-159.28;-511.16;
-159.93;-510.7;
-160.58;-510.22;
-161.22;-509.75;
-161.86;-509.27;
-162.5;-508.78;
-163.13;-508.29;
-163.76;-507.8;
-164.39;-507.3;
-165.01;-506.79;
-165.62;-506.29;
-166.24;-505.77;
-166.85;-505.26;
-167.45;-504.73;
-168.06;-504.21;
-168.65;-503.67;
-169.25;-503.14;
-169.84;-502.59;
-170.42;-502.05;
-171;-501.5;
-171.58;-500.94;
-172.15;-500.38;
-172.71;-499.82;
-173.27;-499.25;
-173.83;-498.67;
-174.39;-498.1;
-174.93;-497.51;
-175.48;-496.93;
-176.02;-496.34;
-176.55;-495.74;
-177.08;-495.14;
-177.6;-494.53;
-178.11;-493.92;
-178.62;-493.3;
-179.11;-492.67;
-179.6;-492.03;
-180.07;-491.39;
-180.54;-490.74;
-181;-490.09;
-181.46;-489.43;
-181.91;-488.77;
-182.37;-488.11;
-182.83;-487.46;
-183.29;-486.8;
-183.75;-486.15;
-184.23;-485.51;
-184.72;-484.88;
-185.21;-484.25;
-185.73;-483.64;
-186.27;-483.05;
-186.84;-482.48;
-187.44;-481.96;
-188.08;-481.48;
-188.76;-481.06;
-189.46;-480.68;
-190.2;-480.36;
-190.95;-480.09;
-191.72;-479.88;
-192.5;-479.72;
-193.3;-479.61;
-194.09;-479.55;
-194.89;-479.53;
-195.69;-479.55;
-196.49;-479.61;
-197.29;-479.69;
-198.08;-479.79;
-198.87;-479.9;
-199.67;-480.01;
-200.46;-480.12;
-201.25;-480.22;
-202.05;-480.31;
-202.84;-480.38;
-203.64;-480.44;
-204.44;-480.47;
-205.24;-480.48;
-206.04;-480.47;
-206.84;-480.43;
-207.64;-480.37;
-208.43;-480.27;
-209.22;-480.14;
-210;-479.98;
-210.78;-479.78;
-211.55;-479.55;
-212.3;-479.29;
-213.05;-479;
-213.78;-478.68;
-214.5;-478.33;
-215.21;-477.95;
-215.9;-477.55;
-216.57;-477.13;
-217.24;-476.68;
-217.88;-476.21;
